CLIENT_IP,CLIENT_CITY,CLIENT_REGION,CLIENT_COUNTRY,ISP,CLIENT_LATITUDE,CLIENT_LONGITUDE,TEST_DATE,SERVER_NAME,DOWNLOAD_KBPS,UPLOAD_KBPS,LATENCY,CLIENT_BROWSER,CLIENT_OPERATING_SYSTEM,USER_AGENT
93.33.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 16:44:54 GMT",Turin,1841,402,55,"Chrome 47.0.2526.106","Windows XP","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
92.223.*.*,Milano,18,Italy,"FASTWEB SPA",42.7833,12.6,"1/1/2016 16:45:08 GMT",Turin,20584,18181,20,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
94.100.*.*,"Borgo San Martino",12,Italy,"LAN SERVICE s.r.l.",45.0926,8.5237,"1/1/2016 16:45:16 GMT",Turin,6714,899,14,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 16:45:18 GMT",Turin,5380,1312,26,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 16:45:34 GMT",Turin,17351,851,19,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.33.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 16:46:18 GMT",Turin,1844,406,56,"Chrome 47.0.2526.106","Windows XP","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
82.58.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 16:46:49 GMT",Turin,6653,410,45,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
80.117.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 16:47:37 GMT",Turin,4430,516,33,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 16:47:48 GMT",Turin,5169,1296,29,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.50.*.*,Gavi,12,Italy,"Telecom Italia",44.6863,8.8072,"1/1/2016 16:47:55 GMT",Turin,5738,389,49,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 16:48:37 GMT",Turin,4663,1328,28,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 16:49:23 GMT",Turin,3843,1306,30,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
87.8.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 16:49:37 GMT",Turin,1691,91,40,"Firefox 42.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0"
93.35.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 16:50:28 GMT",Turin,27687,10111,29,"Firefox 43.0","Linux ubuntu","Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 16:50:59 GMT",Turin,4827,1305,29,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.31.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 16:52:04 GMT",Turin,3018,303,47,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.56.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 16:53:59 GMT",Turin,2179,455,45,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 16:54:52 GMT",Turin,5258,1288,27,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.17.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 16:55:19 GMT",Turin,47381,9651,14,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.9.*.*,"San Gillio",12,Italy,"Telecom Italia",45.1333,7.5333,"1/1/2016 16:55:31 GMT",Turin,28315,3003,18,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 16:55:53 GMT",Turin,4437,1322,28,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
93.56.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 16:56:45 GMT",Turin,2580,486,44,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 16:57:08 GMT",Turin,4640,1310,30,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 16:58:03 GMT",Turin,5523,1300,27,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
213.254.*.*,Andezeno,12,Italy,"IT.Gate S.p.A.",45.0338,7.8661,"1/1/2016 16:59:31 GMT",Turin,11634,1669,11,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; rv:43.0) Gecko/20100101 Firefox/43.0"
82.52.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:00:24 GMT",Turin,5700,8059,24,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:00:27 GMT",Turin,4820,1186,31,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/1/2016 17:01:05 GMT",Turin,933,30,252,"Firefox 43.0","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:43.0) Gecko/20100101 Firefox/43.0"
82.52.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:01:11 GMT",Turin,18434,2916,21,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.21.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:02:22 GMT",Turin,28294,2995,17,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:02:34 GMT",Turin,4473,1285,31,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:03:26 GMT",Turin,3591,1130,32,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:04:18 GMT",Turin,3672,1140,41,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
195.32.*.*,Valfenera,12,Italy,"Officine Informatiche Srl",44.9,7.9667,"1/1/2016 17:04:32 GMT",Turin,1877,676,76,"Safari 8.0.5","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/8.0.5 Safari/600.5.17"
151.32.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 17:04:42 GMT",Turin,3830,683,35,"Chrome 22.0.1229.79","Linux ","Mozilla/5.0 (Linux; U) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:05:26 GMT",Turin,3589,1290,31,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
93.35.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 17:05:49 GMT",Turin,953,290,33,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.38.*.*,Rome,07,Italy,Fastweb,41.9,12.4833,"1/1/2016 17:06:46 GMT",Turin,3043,143,118,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
47.53.*.*,Milan,09,Italy,"Vodafone Italia DSL",45.4643,9.1895,"1/1/2016 17:07:16 GMT",Turin,7068,1196,59,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:07:20 GMT",Turin,4757,1269,29,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
82.58.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:07:51 GMT",Turin,9300,764,33,"Firefox 43.0","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:08:40 GMT",Turin,5253,1268,30,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
2.238.*.*,Cuneo,12,Italy,Fastweb,44.3833,7.5333,"1/1/2016 17:09:06 GMT",Turin,3127,389,41,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/1/2016 17:09:12 GMT",Turin,15771,2264,44,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
37.182.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/1/2016 17:09:35 GMT",Turin,19260,18447,18,"Chrome 47.0.2526.106","Windows XP","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
95.232.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:09:38 GMT",Turin,5524,406,40,"Internet Explorer 10.0","Windows 7","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:09:49 GMT",Turin,5647,1307,28,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:10:41 GMT",Turin,4594,1302,35,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
93.49.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 17:11:03 GMT",Turin,32377,8379,23,"Chrome 46.0.2486.0","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
79.25.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:11:44 GMT",Turin,5230,346,39,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; rv:43.0) Gecko/20100101 Firefox/43.0"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/1/2016 17:11:53 GMT",Turin,12067,5188,41,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
93.49.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 17:11:55 GMT",Turin,2988,7298,30,"Chrome 46.0.2486.0","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:12:05 GMT",Turin,5990,1289,35,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.41.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:12:49 GMT",Turin,6916,402,37,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
93.49.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 17:12:51 GMT",Turin,2474,3339,32,"Chrome 46.0.2486.0","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:12:52 GMT",Turin,4480,1244,37,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
77.108.*.*,Cassinelle,12,Italy,"B.B.Bell SPA",44.6015,8.5634,"1/1/2016 17:13:01 GMT",Turin,5629,480,24,"Firefox 36.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:13:40 GMT",Turin,4283,1297,32,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 17:14:09 GMT",Turin,3225,293,24,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:14:33 GMT",Turin,4832,1260,29,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 17:14:57 GMT",Turin,13448,776,18,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:15:47 GMT",Turin,4449,1221,36,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
87.0.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:15:51 GMT",Turin,6907,391,48,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 17:16:18 GMT",Turin,9687,419,18,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:16:44 GMT",Turin,3386,1308,29,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 17:17:05 GMT",Turin,9258,556,42,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:17:30 GMT",Turin,4558,1308,32,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:18:17 GMT",Turin,4351,1286,34,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.16.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:18:18 GMT",Turin,18117,948,34,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko"
2.235.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 17:18:21 GMT",Turin,9484,9517,7,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/1/2016 17:19:48 GMT",Turin,13245,2542,46,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 17:20:00 GMT",Turin,11133,530,19,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:20:21 GMT",Turin,4034,1273,35,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:21:09 GMT",Turin,4990,1283,34,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
130.25.*.*,"Cesana Torinese",12,Italy,"Vodafone Italia DSL",44.9329,6.8206,"1/1/2016 17:21:43 GMT",Turin,1641,487,47,"Firefox 31.0","Windows Vista","Mozilla/5.0 (Windows NT 6.0; rv:31.0) Gecko/20100101 Firefox/31.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:21:54 GMT",Turin,4979,1263,29,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
87.4.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:22:33 GMT",Turin,4463,666,33,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:22:55 GMT",Turin,5000,1255,35,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.54.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:23:03 GMT",Turin,6714,357,47,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
130.25.*.*,"Cesana Torinese",12,Italy,"Vodafone Italia DSL",44.9329,6.8206,"1/1/2016 17:23:22 GMT",Turin,1629,475,53,"Firefox 31.0","Windows Vista","Mozilla/5.0 (Windows NT 6.0; rv:31.0) Gecko/20100101 Firefox/31.0"
95.244.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:24:07 GMT",Turin,3416,393,47,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.32.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 17:24:19 GMT",Turin,5917,95,29,"Chrome 47.0.2526.106","Windows Vista","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:24:37 GMT",Turin,4839,1231,42,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
95.244.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:24:55 GMT",Turin,3261,390,48,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:25:27 GMT",Turin,3806,1214,52,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.54.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:25:33 GMT",Turin,5424,246,47,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:26:15 GMT",Turin,4481,1279,43,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.54.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 17:26:35 GMT",Turin,6815,335,46,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:27:08 GMT",Turin,4044,1238,44,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
195.32.*.*,Alpette,12,Italy,"Officine Informatiche Srl",45.4092,7.5779,"1/1/2016 17:27:31 GMT",Turin,4715,1750,27,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
109.232.*.*,Montemagno,12,Italy,"Wi-Fi System di GianCarlo Forno",44.9833,8.3333,"1/1/2016 17:28:57 GMT",Turin,2279,514,32,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:29:58 GMT",Turin,3743,1236,37,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 17:30:46 GMT",Turin,2103,1199,32,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
